age,value_eur,international_reputation,pace,shooting,passing,dribbling,physic,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,skill_dribbling,skill_ball_control,movement_agility,movement_reactions,movement_balance,power_long_shots,mentality_positioning,mentality_penalties,mentality_composure,overall
25,4100000,1,77.0,70.0,65.0,74.0,57.0,73,75,67,73,71,90,71,77,64,74,63,70.0,74
26,6500000,1,76.0,71.0,65.0,74.0,70.0,75,74,67,72,71,89,71,77,64,75,63,70.0,68
26,6500000,1,76.0,71.0,65.0,74.0,70.0,75,74,67,72,71,89,71,77,64,75,63,70.0,69
26,6500000,1,76.0,71.0,65.0,74.0,70.0,75,74,67,72,71,89,71,77,64,75,63,70.0,69
26,6500000,1,76.0,71.0,65.0,74.0,70.0,75,74,67,72,71,89,71,77,64,75,63,70.0,72
26,6500000,1,76.0,71.0,65.0,74.0,70.0,75,74,67,72,71,89,71,77,64,75,63,70.0,74
26,350000,1,69.0,60.0,58.0,62.0,61.0,69,65,67,63,61,62,54,73,53,68,58,0.0,62
26,350000,1,69.0,60.0,58.0,62.0,61.0,69,65,67,63,61,62,54,73,53,68,58,0.0,64
26,350000,1,69.0,60.0,58.0,62.0,61.0,69,65,67,63,61,62,54,73,53,68,58,0.0,64
26,350000,1,69.0,60.0,58.0,62.0,61.0,69,65,67,63,61,62,54,73,53,68,58,0.0,67
27,450000,1,79.0,60.0,58.0,63.0,61.0,68,64,66,62,60,75,53,73,52,67,57,51.0,62
27,450000,1,79.0,60.0,58.0,63.0,61.0,68,64,66,62,60,75,53,73,52,67,57,51.0,64
27,450000,1,79.0,60.0,58.0,63.0,61.0,68,64,66,62,60,75,53,73,52,67,57,51.0,64
27,450000,1,79.0,60.0,58.0,63.0,61.0,68,64,66,62,60,75,53,73,52,67,57,51.0,67
29,450000,1,81.0,59.0,58.0,63.0,61.0,68,64,66,62,60,75,53,73,50,67,57,51.0,62
29,450000,1,81.0,59.0,58.0,63.0,61.0,68,64,66,62,60,75,53,73,50,67,57,51.0,64
29,450000,1,81.0,59.0,58.0,63.0,61.0,68,64,66,62,60,75,53,73,50,67,57,51.0,64
29,450000,1,81.0,59.0,58.0,63.0,61.0,68,64,66,62,60,75,53,73,50,67,57,51.0,67
30,725000,1,83.0,65.0,60.0,68.0,66.0,68,64,64,70,64,75,56,62,63,64,57,51.0,62
30,725000,1,83.0,65.0,60.0,68.0,66.0,68,64,64,70,64,75,56,62,63,64,57,51.0,64
30,725000,1,83.0,65.0,60.0,68.0,66.0,68,64,64,70,64,75,56,62,63,64,57,51.0,64
30,725000,1,83.0,65.0,60.0,68.0,66.0,68,64,64,70,64,75,56,62,63,64,57,51.0,67
20,270000,1,64.0,57.0,49.0,58.0,55.0,61,61,53,57,59,57,53,61,47,66,68,0.0,59
22,875000,1,60.0,66.0,48.0,61.0,63.0,79,65,70,66,86,56,74,53,54,81,67,0.0,66
22,875000,1,60.0,66.0,48.0,61.0,63.0,79,65,70,66,86,56,74,53,54,81,67,0.0,66
22,875000,1,60.0,66.0,48.0,61.0,63.0,79,65,70,66,86,56,74,53,54,81,67,0.0,70
22,875000,1,60.0,66.0,48.0,61.0,63.0,79,65,70,66,86,56,74,53,54,81,67,0.0,76
22,875000,1,60.0,66.0,48.0,61.0,63.0,79,65,70,66,86,56,74,53,54,81,67,0.0,83
23,875000,1,56.0,66.0,47.0,59.0,63.0,71,64,57,58,67,56,64,53,53,68,66,48.0,66
23,875000,1,56.0,66.0,47.0,59.0,63.0,71,64,57,58,67,56,64,53,53,68,66,48.0,66
23,875000,1,56.0,66.0,47.0,59.0,63.0,71,64,57,58,67,56,64,53,53,68,66,48.0,70
23,875000,1,56.0,66.0,47.0,59.0,63.0,71,64,57,58,67,56,64,53,53,68,66,48.0,76
23,875000,1,56.0,66.0,47.0,59.0,63.0,71,64,57,58,67,56,64,53,53,68,66,48.0,83
24,2500000,1,59.0,72.0,56.0,64.0,73.0,79,74,70,68,71,55,64,90,87,68,68,100.0,66
24,2500000,1,59.0,72.0,56.0,64.0,73.0,79,74,70,68,71,55,64,90,87,68,68,100.0,66
24,2500000,1,59.0,72.0,56.0,64.0,73.0,79,74,70,68,71,55,64,90,87,68,68,100.0,70
24,2500000,1,59.0,72.0,56.0,64.0,73.0,79,74,70,68,71,55,64,90,87,68,68,100.0,76
24,2500000,1,59.0,72.0,56.0,64.0,73.0,79,74,70,68,71,55,64,90,87,68,68,100.0,83
25,10500000,1,62.0,79.0,61.0,71.0,76.0,83,73,68,70,75,56,64,86,75,79,78,80.0,66
25,10500000,1,62.0,79.0,61.0,71.0,76.0,83,73,68,70,75,56,64,86,75,79,78,80.0,66
25,10500000,1,62.0,79.0,61.0,71.0,76.0,83,73,68,70,75,56,64,86,75,79,78,80.0,70
25,10500000,1,62.0,79.0,61.0,71.0,76.0,83,73,68,70,75,56,64,86,75,79,78,80.0,76
25,10500000,1,62.0,79.0,61.0,71.0,76.0,83,73,68,70,75,56,64,86,75,79,78,80.0,83
26,32500000,1,67.0,83.0,63.0,76.0,82.0,86,82,71,77,80,64,78,72,82,84,79,82.0,66
26,32500000,1,67.0,83.0,63.0,76.0,82.0,86,82,71,77,80,64,78,72,82,84,79,82.0,66
26,32500000,1,67.0,83.0,63.0,76.0,82.0,86,82,71,77,80,64,78,72,82,84,79,82.0,70
26,32500000,1,67.0,83.0,63.0,76.0,82.0,86,82,71,77,80,64,78,72,82,84,79,82.0,76
26,32500000,1,67.0,83.0,63.0,76.0,82.0,86,82,71,77,80,64,78,72,82,84,79,82.0,83
21,875000,1,77.0,63.0,59.0,71.0,57.0,62,49,61,74,66,80,51,75,65,59,33,0.0,66
21,875000,1,77.0,63.0,59.0,71.0,57.0,62,49,61,74,66,80,51,75,65,59,33,0.0,66
22,875000,1,77.0,63.0,60.0,71.0,57.0,62,49,67,74,66,80,51,75,65,59,33,52.0,66
22,875000,1,77.0,63.0,60.0,71.0,57.0,62,49,67,74,66,80,51,75,65,59,33,52.0,66
20,900000,1,67.0,64.0,52.0,71.0,59.0,67,69,60,76,73,64,56,55,60,67,56,0.0,66
20,900000,1,67.0,64.0,52.0,71.0,59.0,67,69,60,76,73,64,56,55,60,67,56,0.0,68
21,1200000,1,73.0,66.0,52.0,71.0,59.0,70,68,59,75,72,64,55,55,65,66,55,48.0,66
21,1200000,1,73.0,66.0,52.0,71.0,59.0,70,68,59,75,72,64,55,55,65,66,55,48.0,68
24,1400000,1,75.0,63.0,64.0,73.0,47.0,65,63,69,72,71,91,62,87,67,68,49,0.0,69
24,1400000,1,75.0,63.0,64.0,73.0,47.0,65,63,69,72,71,91,62,87,67,68,49,0.0,68
28,900000,1,78.0,63.0,64.0,70.0,50.0,64,58,67,68,65,93,61,90,68,65,48,53.0,69
28,900000,1,78.0,63.0,64.0,70.0,50.0,64,58,67,68,65,93,61,90,68,65,48,53.0,68
21,9000000,1,90.0,72.0,65.0,78.0,63.0,74,49,67,80,75,79,66,78,71,72,62,73.0,75
21,9000000,1,90.0,72.0,65.0,78.0,63.0,74,49,67,80,75,79,66,78,71,72,62,73.0,76
21,9000000,1,90.0,72.0,65.0,78.0,63.0,74,49,67,80,75,79,66,78,71,72,62,73.0,76
22,10500000,1,90.0,72.0,67.0,77.0,61.0,74,49,69,78,75,79,69,78,71,75,70,68.0,75
22,10500000,1,90.0,72.0,67.0,77.0,61.0,74,49,69,78,75,79,69,78,71,75,70,68.0,76
22,10500000,1,90.0,72.0,67.0,77.0,61.0,74,49,69,78,75,79,69,78,71,75,70,68.0,76
23,10000000,1,87.0,74.0,68.0,77.0,62.0,76,49,71,79,75,79,74,76,75,76,66,71.0,75
23,10000000,1,87.0,74.0,68.0,77.0,62.0,76,49,71,79,75,79,74,76,75,76,66,71.0,76
23,10000000,1,87.0,74.0,68.0,77.0,62.0,76,49,71,79,75,79,74,76,75,76,66,71.0,76
23,140000,1,73.0,52.0,55.0,56.0,66.0,54,52,69,55,67,56,48,82,66,51,55,0.0,56
19,900000,1,80.0,64.0,56.0,66.0,53.0,77,70,59,63,67,106,64,82,57,62,69,0.0,64
19,900000,1,80.0,64.0,56.0,66.0,53.0,77,70,59,63,67,106,64,82,57,62,69,0.0,64
19,900000,1,80.0,64.0,56.0,66.0,53.0,77,70,59,63,67,106,64,82,57,62,69,0.0,65
19,900000,1,80.0,64.0,56.0,66.0,53.0,77,70,59,63,67,106,64,82,57,62,69,0.0,65
20,775000,1,75.0,62.0,56.0,64.0,51.0,68,63,58,62,62,78,60,71,56,71,58,69.0,64
20,775000,1,75.0,62.0,56.0,64.0,51.0,68,63,58,62,62,78,60,71,56,71,58,69.0,64
20,775000,1,75.0,62.0,56.0,64.0,51.0,68,63,58,62,62,78,60,71,56,71,58,69.0,65
20,775000,1,75.0,62.0,56.0,64.0,51.0,68,63,58,62,62,78,60,71,56,71,58,69.0,65
21,775000,1,74.0,64.0,56.0,64.0,59.0,71,63,58,64,63,75,60,68,56,66,58,69.0,64
21,775000,1,74.0,64.0,56.0,64.0,59.0,71,63,58,64,63,75,60,68,56,66,58,69.0,64
21,775000,1,74.0,64.0,56.0,64.0,59.0,71,63,58,64,63,75,60,68,56,66,58,69.0,65
21,775000,1,74.0,64.0,56.0,64.0,59.0,71,63,58,64,63,75,60,68,56,66,58,69.0,65
22,775000,1,74.0,64.0,56.0,64.0,60.0,68,63,58,63,63,75,60,64,56,66,58,69.0,64
22,775000,1,74.0,64.0,56.0,64.0,60.0,68,63,58,63,63,75,60,64,56,66,58,69.0,64
22,775000,1,74.0,64.0,56.0,64.0,60.0,68,63,58,63,63,75,60,64,56,66,58,69.0,65
22,775000,1,74.0,64.0,56.0,64.0,60.0,68,63,58,63,63,75,60,64,56,66,58,69.0,65
23,140000,1,62.0,53.0,58.0,62.0,53.0,53,46,63,62,65,62,44,53,41,52,60,47.0,56
19,60000,1,53.0,52.0,39.0,54.0,54.0,53,56,43,53,56,60,57,73,56,50,65,0.0,52
19,60000,1,53.0,52.0,39.0,54.0,54.0,53,56,43,53,56,60,57,73,56,50,65,0.0,55
20,120000,1,56.0,54.0,41.0,56.0,54.0,54,55,47,53,57,60,56,63,55,56,64,45.0,52
20,120000,1,56.0,54.0,41.0,56.0,54.0,54,55,47,53,57,60,56,63,55,56,64,45.0,55
19,2600000,1,90.0,58.0,69.0,78.0,52.0,63,49,72,78,76,90,67,75,54,67,59,66.0,72
19,2600000,1,90.0,58.0,69.0,78.0,52.0,63,49,72,78,76,90,67,75,54,67,59,66.0,71
19,2600000,1,90.0,58.0,69.0,78.0,52.0,63,49,72,78,76,90,67,75,54,67,59,66.0,69
20,3400000,1,89.0,57.0,67.0,76.0,50.0,55,47,68,77,75,96,67,75,52,62,59,72.0,72
20,3400000,1,89.0,57.0,67.0,76.0,50.0,55,47,68,77,75,96,67,75,52,62,59,72.0,71
20,3400000,1,89.0,57.0,67.0,76.0,50.0,55,47,68,77,75,96,67,75,52,62,59,72.0,69
21,1400000,1,87.0,57.0,62.0,76.0,53.0,55,47,60,76,74,92,59,75,52,62,59,63.0,72
21,1400000,1,87.0,57.0,62.0,76.0,53.0,55,47,60,76,74,92,59,75,52,62,59,63.0,71
21,1400000,1,87.0,57.0,62.0,76.0,53.0,55,47,60,76,74,92,59,75,52,62,59,63.0,69
27,675000,1,80.0,65.0,47.0,58.0,76.0,64,60,57,58,63,54,56,43,62,58,66,54.0,66
22,675000,1,79.0,57.0,57.0,69.0,55.0,50,53,62,70,64,79,60,78,61,58,56,45.0,64
22,675000,1,79.0,57.0,57.0,69.0,55.0,50,53,62,70,64,79,60,78,61,58,56,45.0,63
23,550000,1,74.0,56.0,57.0,67.0,53.0,50,53,62,67,64,77,60,79,61,58,56,45.0,64
23,550000,1,74.0,56.0,57.0,67.0,53.0,50,53,62,67,64,77,60,79,61,58,56,45.0,63
19,1400000,1,82.0,60.0,61.0,72.0,51.0,60,46,66,72,70,86,65,81,61,64,60,0.0,68
19,1400000,1,82.0,60.0,61.0,72.0,51.0,60,46,66,72,70,86,65,81,61,64,60,0.0,71
19,1400000,1,82.0,60.0,61.0,72.0,51.0,60,46,66,72,70,86,65,81,61,64,60,0.0,75
19,1400000,1,82.0,60.0,61.0,72.0,51.0,60,46,66,72,70,86,65,81,61,64,60,0.0,80
19,1400000,1,82.0,60.0,61.0,72.0,51.0,60,46,66,72,70,86,65,81,61,64,60,0.0,79
20,2700000,1,88.0,64.0,63.0,76.0,54.0,59,45,67,83,75,90,64,81,80,69,59,55.0,68
20,2700000,1,88.0,64.0,63.0,76.0,54.0,59,45,67,83,75,90,64,81,80,69,59,55.0,71
20,2700000,1,88.0,64.0,63.0,76.0,54.0,59,45,67,83,75,90,64,81,80,69,59,55.0,75
20,2700000,1,88.0,64.0,63.0,76.0,54.0,59,45,67,83,75,90,64,81,80,69,59,55.0,80
20,2700000,1,88.0,64.0,63.0,76.0,54.0,59,45,67,83,75,90,64,81,80,69,59,55.0,79
21,10500000,1,88.0,75.0,70.0,78.0,56.0,72,45,76,78,74,92,66,81,83,70,59,85.0,68
21,10500000,1,88.0,75.0,70.0,78.0,56.0,72,45,76,78,74,92,66,81,83,70,59,85.0,71
21,10500000,1,88.0,75.0,70.0,78.0,56.0,72,45,76,78,74,92,66,81,83,70,59,85.0,75
21,10500000,1,88.0,75.0,70.0,78.0,56.0,72,45,76,78,74,92,66,81,83,70,59,85.0,80
21,10500000,1,88.0,75.0,70.0,78.0,56.0,72,45,76,78,74,92,66,81,83,70,59,85.0,79
22,20000000,1,91.0,76.0,75.0,80.0,73.0,73,48,76,80,76,92,77,85,84,78,59,70.0,68
22,20000000,1,91.0,76.0,75.0,80.0,73.0,73,48,76,80,76,92,77,85,84,78,59,70.0,71
22,20000000,1,91.0,76.0,75.0,80.0,73.0,73,48,76,80,76,92,77,85,84,78,59,70.0,75
22,20000000,1,91.0,76.0,75.0,80.0,73.0,73,48,76,80,76,92,77,85,84,78,59,70.0,80
22,20000000,1,91.0,76.0,75.0,80.0,73.0,73,48,76,80,76,92,77,85,84,78,59,70.0,79
23,17500000,1,91.0,76.0,75.0,79.0,74.0,72,48,76,77,76,92,77,85,81,76,69,68.0,68
23,17500000,1,91.0,76.0,75.0,79.0,74.0,72,48,76,77,76,92,77,85,81,76,69,68.0,71
23,17500000,1,91.0,76.0,75.0,79.0,74.0,72,48,76,77,76,92,77,85,81,76,69,68.0,75
23,17500000,1,91.0,76.0,75.0,79.0,74.0,72,48,76,77,76,92,77,85,81,76,69,68.0,80
23,17500000,1,91.0,76.0,75.0,79.0,74.0,72,48,76,77,76,92,77,85,81,76,69,68.0,79
21,375000,1,55.0,63.0,49.0,58.0,68.0,64,63,55,55,61,64,56,57,61,56,71,54.0,61
19,120000,1,71.0,54.0,39.0,56.0,51.0,55,51,44,58,54,57,54,68,56,52,68,0.0,54
19,120000,1,71.0,54.0,39.0,56.0,51.0,55,51,44,58,54,57,54,68,56,52,68,0.0,59
19,120000,1,71.0,54.0,39.0,56.0,51.0,55,51,44,58,54,57,54,68,56,52,68,0.0,64
19,120000,1,71.0,54.0,39.0,56.0,51.0,55,51,44,58,54,57,54,68,56,52,68,0.0,63
21,240000,1,72.0,57.0,39.0,58.0,61.0,62,59,43,57,58,58,54,69,52,55,67,47.0,54
21,240000,1,72.0,57.0,39.0,58.0,61.0,62,59,43,57,58,58,54,69,52,55,67,47.0,59
21,240000,1,72.0,57.0,39.0,58.0,61.0,62,59,43,57,58,58,54,69,52,55,67,47.0,64
21,240000,1,72.0,57.0,39.0,58.0,61.0,62,59,43,57,58,58,54,69,52,55,67,47.0,63
22,600000,1,71.0,63.0,39.0,61.0,66.0,66,65,43,62,58,69,54,69,52,66,67,47.0,54
22,600000,1,71.0,63.0,39.0,61.0,66.0,66,65,43,62,58,69,54,69,52,66,67,47.0,59
22,600000,1,71.0,63.0,39.0,61.0,66.0,66,65,43,62,58,69,54,69,52,66,67,47.0,64
22,600000,1,71.0,63.0,39.0,61.0,66.0,66,65,43,62,58,69,54,69,52,66,67,47.0,63
23,500000,1,71.0,61.0,41.0,60.0,65.0,62,65,49,60,57,69,54,70,52,66,67,47.0,54
23,500000,1,71.0,61.0,41.0,60.0,65.0,62,65,49,60,57,69,54,70,52,66,67,47.0,59
23,500000,1,71.0,61.0,41.0,60.0,65.0,62,65,49,60,57,69,54,70,52,66,67,47.0,64
23,500000,1,71.0,61.0,41.0,60.0,65.0,62,65,49,60,57,69,54,70,52,66,67,47.0,63
25,1100000,1,74.0,63.0,67.0,70.0,61.0,64,54,67,74,68,64,54,67,57,67,56,64.0,68
25,1100000,1,74.0,63.0,67.0,70.0,61.0,64,54,67,74,68,64,54,67,57,67,56,64.0,74
26,6500000,1,88.0,67.0,72.0,73.0,64.0,70,54,74,74,70,76,69,74,60,70,62,64.0,68
26,6500000,1,88.0,67.0,72.0,73.0,64.0,70,54,74,74,70,76,69,74,60,70,62,64.0,74
18,70000,1,59.0,54.0,47.0,56.0,45.0,54,49,51,55,52,72,56,84,51,46,70,0.0,52
18,70000,1,59.0,54.0,47.0,56.0,45.0,54,49,51,55,52,72,56,84,51,46,70,0.0,60
18,70000,1,59.0,54.0,47.0,56.0,45.0,54,49,51,55,52,72,56,84,51,46,70,0.0,61
18,70000,1,59.0,54.0,47.0,56.0,45.0,54,49,51,55,52,72,56,84,51,46,70,0.0,64
18,70000,1,59.0,54.0,47.0,56.0,45.0,54,49,51,55,52,72,56,84,51,46,70,0.0,67
19,280000,1,63.0,60.0,52.0,64.0,59.0,63,52,59,62,66,73,57,80,60,55,69,49.0,52
19,280000,1,63.0,60.0,52.0,64.0,59.0,63,52,59,62,66,73,57,80,60,55,69,49.0,60
19,280000,1,63.0,60.0,52.0,64.0,59.0,63,52,59,62,66,73,57,80,60,55,69,49.0,61
19,280000,1,63.0,60.0,52.0,64.0,59.0,63,52,59,62,66,73,57,80,60,55,69,49.0,64
19,280000,1,63.0,60.0,52.0,64.0,59.0,63,52,59,62,66,73,57,80,60,55,69,49.0,67
20,400000,1,63.0,61.0,52.0,63.0,68.0,62,50,56,62,63,73,62,80,59,57,69,51.0,52
20,400000,1,63.0,61.0,52.0,63.0,68.0,62,50,56,62,63,73,62,80,59,57,69,51.0,60
20,400000,1,63.0,61.0,52.0,63.0,68.0,62,50,56,62,63,73,62,80,59,57,69,51.0,61
20,400000,1,63.0,61.0,52.0,63.0,68.0,62,50,56,62,63,73,62,80,59,57,69,51.0,64
20,400000,1,63.0,61.0,52.0,63.0,68.0,62,50,56,62,63,73,62,80,59,57,69,51.0,67
21,750000,1,63.0,66.0,53.0,65.0,69.0,65,52,56,64,64,74,62,57,68,59,69,51.0,52
21,750000,1,63.0,66.0,53.0,65.0,69.0,65,52,56,64,64,74,62,57,68,59,69,51.0,60
21,750000,1,63.0,66.0,53.0,65.0,69.0,65,52,56,64,64,74,62,57,68,59,69,51.0,61
21,750000,1,63.0,66.0,53.0,65.0,69.0,65,52,56,64,64,74,62,57,68,59,69,51.0,64
21,750000,1,63.0,66.0,53.0,65.0,69.0,65,52,56,64,64,74,62,57,68,59,69,51.0,67
22,1200000,1,66.0,69.0,54.0,65.0,68.0,71,55,57,64,65,74,64,57,68,67,69,65.0,52
22,1200000,1,66.0,69.0,54.0,65.0,68.0,71,55,57,64,65,74,64,57,68,67,69,65.0,60
22,1200000,1,66.0,69.0,54.0,65.0,68.0,71,55,57,64,65,74,64,57,68,67,69,65.0,61
22,1200000,1,66.0,69.0,54.0,65.0,68.0,71,55,57,64,65,74,64,57,68,67,69,65.0,64
22,1200000,1,66.0,69.0,54.0,65.0,68.0,71,55,57,64,65,74,64,57,68,67,69,65.0,67
26,1200000,1,83.0,60.0,66.0,71.0,60.0,56,37,65,73,65,75,66,89,62,68,63,65.0,69
23,140000,1,80.0,57.0,51.0,62.0,39.0,57,46,52,62,58,71,54,73,55,53,58,58.0,57
23,140000,1,80.0,57.0,51.0,62.0,39.0,57,46,52,62,58,71,54,73,55,53,58,58.0,59
24,200000,1,83.0,57.0,50.0,61.0,51.0,56,46,52,60,60,74,50,68,58,54,58,54.0,57
24,200000,1,83.0,57.0,50.0,61.0,51.0,56,46,52,60,60,74,50,68,58,54,58,54.0,59
19,325000,1,54.0,61.0,45.0,53.0,64.0,64,65,52,53,58,51,49,49,55,59,61,0.0,59
19,325000,1,54.0,61.0,45.0,53.0,64.0,64,65,52,53,58,51,49,49,55,59,61,0.0,63
19,325000,1,54.0,61.0,45.0,53.0,64.0,64,65,52,53,58,51,49,49,55,59,61,0.0,63
19,325000,1,54.0,61.0,45.0,53.0,64.0,64,65,52,53,58,51,49,49,55,59,61,0.0,63
19,325000,1,54.0,61.0,45.0,53.0,64.0,64,65,52,53,58,51,49,49,55,59,61,0.0,66
20,650000,1,55.0,64.0,46.0,58.0,66.0,73,66,51,61,73,55,49,50,59,58,59,39.0,59
20,650000,1,55.0,64.0,46.0,58.0,66.0,73,66,51,61,73,55,49,50,59,58,59,39.0,63
20,650000,1,55.0,64.0,46.0,58.0,66.0,73,66,51,61,73,55,49,50,59,58,59,39.0,63
20,650000,1,55.0,64.0,46.0,58.0,66.0,73,66,51,61,73,55,49,50,59,58,59,39.0,63
20,650000,1,55.0,64.0,46.0,58.0,66.0,73,66,51,61,73,55,49,50,59,58,59,39.0,66
21,675000,1,57.0,64.0,46.0,58.0,66.0,68,65,51,56,65,53,49,49,56,58,59,39.0,59
21,675000,1,57.0,64.0,46.0,58.0,66.0,68,65,51,56,65,53,49,49,56,58,59,39.0,63
21,675000,1,57.0,64.0,46.0,58.0,66.0,68,65,51,56,65,53,49,49,56,58,59,39.0,63
21,675000,1,57.0,64.0,46.0,58.0,66.0,68,65,51,56,65,53,49,49,56,58,59,39.0,63
21,675000,1,57.0,64.0,46.0,58.0,66.0,68,65,51,56,65,53,49,49,56,58,59,39.0,66
22,500000,1,57.0,64.0,46.0,58.0,67.0,68,65,51,56,65,57,49,49,56,58,59,46.0,59
22,500000,1,57.0,64.0,46.0,58.0,67.0,68,65,51,56,65,57,49,49,56,58,59,46.0,63
22,500000,1,57.0,64.0,46.0,58.0,67.0,68,65,51,56,65,57,49,49,56,58,59,46.0,63
22,500000,1,57.0,64.0,46.0,58.0,67.0,68,65,51,56,65,57,49,49,56,58,59,46.0,63
22,500000,1,57.0,64.0,46.0,58.0,67.0,68,65,51,56,65,57,49,49,56,58,59,46.0,66
23,875000,1,74.0,64.0,48.0,60.0,68.0,67,65,55,57,65,58,59,56,54,63,61,49.0,59
23,875000,1,74.0,64.0,48.0,60.0,68.0,67,65,55,57,65,58,59,56,54,63,61,49.0,63
23,875000,1,74.0,64.0,48.0,60.0,68.0,67,65,55,57,65,58,59,56,54,63,61,49.0,63
23,875000,1,74.0,64.0,48.0,60.0,68.0,67,65,55,57,65,58,59,56,54,63,61,49.0,63
23,875000,1,74.0,64.0,48.0,60.0,68.0,67,65,55,57,65,58,59,56,54,63,61,49.0,66
27,400000,1,78.0,65.0,53.0,66.0,54.0,66,56,61,65,64,75,59,79,65,53,62,0.0,63
27,400000,1,78.0,65.0,53.0,66.0,54.0,66,56,61,65,64,75,59,79,65,53,62,0.0,68
27,400000,1,78.0,65.0,53.0,66.0,54.0,66,56,61,65,64,75,59,79,65,53,62,0.0,67
28,850000,1,79.0,65.0,66.0,66.0,54.0,63,56,63,65,64,75,62,79,69,64,62,58.0,63
28,850000,1,79.0,65.0,66.0,66.0,54.0,63,56,63,65,64,75,62,79,69,64,62,58.0,68
28,850000,1,79.0,65.0,66.0,66.0,54.0,63,56,63,65,64,75,62,79,69,64,62,58.0,67
29,750000,1,78.0,64.0,65.0,67.0,56.0,63,56,63,67,68,75,62,79,69,64,62,58.0,63
29,750000,1,78.0,64.0,65.0,67.0,56.0,63,56,63,67,68,75,62,79,69,64,62,58.0,68
29,750000,1,78.0,64.0,65.0,67.0,56.0,63,56,63,67,68,75,62,79,69,64,62,58.0,67
21,1300000,1,75.0,67.0,60.0,72.0,56.0,91,48,77,87,84,81,67,80,71,90,55,56.0,67
21,1300000,1,75.0,67.0,60.0,72.0,56.0,91,48,77,87,84,81,67,80,71,90,55,56.0,66
21,1300000,1,75.0,67.0,60.0,72.0,56.0,91,48,77,87,84,81,67,80,71,90,55,56.0,68
23,950000,1,75.0,67.0,57.0,71.0,57.0,75,44,57,72,69,81,53,80,57,67,55,56.0,67
23,950000,1,75.0,67.0,57.0,71.0,57.0,75,44,57,72,69,81,53,80,57,67,55,56.0,66
23,950000,1,75.0,67.0,57.0,71.0,57.0,75,44,57,72,69,81,53,80,57,67,55,56.0,68
24,1300000,1,89.0,66.0,59.0,74.0,62.0,73,55,57,72,70,92,60,92,56,70,55,56.0,67
24,1300000,1,89.0,66.0,59.0,74.0,62.0,73,55,57,72,70,92,60,92,56,70,55,56.0,66
24,1300000,1,89.0,66.0,59.0,74.0,62.0,73,55,57,72,70,92,60,92,56,70,55,56.0,68
27,18500000,2,76.0,74.0,81.0,86.0,84.0,66,63,78,87,85,83,80,86,84,77,74,87.0,81
23,1500000,1,69.0,68.0,42.0,70.0,65.0,75,73,52,77,74,82,71,80,63,77,59,0.0,69
23,1500000,1,69.0,68.0,42.0,70.0,65.0,75,73,52,77,74,82,71,80,63,77,59,0.0,69
23,1500000,1,69.0,68.0,42.0,70.0,65.0,75,73,52,77,74,82,71,80,63,77,59,0.0,68
23,1500000,1,69.0,68.0,42.0,70.0,65.0,75,73,52,77,74,82,71,80,63,77,59,0.0,69
24,1400000,1,69.0,67.0,42.0,69.0,65.0,72,72,51,69,71,71,70,67,62,72,58,68.0,69
24,1400000,1,69.0,67.0,42.0,69.0,65.0,72,72,51,69,71,71,70,67,62,72,58,68.0,69
24,1400000,1,69.0,67.0,42.0,69.0,65.0,72,72,51,69,71,71,70,67,62,72,58,68.0,68
24,1400000,1,69.0,67.0,42.0,69.0,65.0,72,72,51,69,71,71,70,67,62,72,58,68.0,69
26,1100000,1,69.0,65.0,47.0,68.0,66.0,67,70,57,68,69,70,67,65,59,67,58,66.0,69
26,1100000,1,69.0,65.0,47.0,68.0,66.0,67,70,57,68,69,70,67,65,59,67,58,66.0,69
26,1100000,1,69.0,65.0,47.0,68.0,66.0,67,70,57,68,69,70,67,65,59,67,58,66.0,68
26,1100000,1,69.0,65.0,47.0,68.0,66.0,67,70,57,68,69,70,67,65,59,67,58,66.0,69
27,1100000,1,68.0,65.0,54.0,68.0,67.0,67,70,64,68,69,70,67,61,59,67,58,66.0,69
27,1100000,1,68.0,65.0,54.0,68.0,67.0,67,70,64,68,69,70,67,61,59,67,58,66.0,69
27,1100000,1,68.0,65.0,54.0,68.0,67.0,67,70,64,68,69,70,67,61,59,67,58,66.0,68
27,1100000,1,68.0,65.0,54.0,68.0,67.0,67,70,64,68,69,70,67,61,59,67,58,66.0,69
20,170000,1,67.0,50.0,51.0,66.0,50.0,53,52,60,66,58,88,49,79,47,50,47,43.0,56
22,2700000,1,83.0,66.0,66.0,75.0,60.0,71,42,70,78,71,76,72,84,67,68,58,68.0,70
19,210000,1,63.0,53.0,49.0,57.0,56.0,58,68,54,55,56,68,57,70,49,54,62,0.0,56
19,210000,1,63.0,53.0,49.0,57.0,56.0,58,68,54,55,56,68,57,70,49,54,62,0.0,57
20,220000,1,63.0,53.0,49.0,57.0,56.0,57,62,53,54,55,68,56,70,48,53,61,51.0,56
20,220000,1,63.0,53.0,49.0,57.0,56.0,57,62,53,54,55,68,56,70,48,53,61,51.0,57
18,1100000,1,82.0,60.0,62.0,71.0,56.0,58,50,66,71,70,82,66,82,63,65,57,0.0,67
18,1100000,1,82.0,60.0,62.0,71.0,56.0,58,50,66,71,70,82,66,82,63,65,57,0.0,66
18,1100000,1,82.0,60.0,62.0,71.0,56.0,58,50,66,71,70,82,66,82,63,65,57,0.0,66
