value_eur,international_reputation,skill_moves,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,skill_dribbling,movement_reactions,mentality_positioning,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,goalkeeping_diving,goalkeeping_positioning,work_rate_rank,overall
750000,1,1,72.0,63.0,57.0,70.0,47.0,62.0,9,16,63,11,33,37.0,15,9,72,62,4,67
750000,1,1,72.0,63.0,57.0,70.0,47.0,62.0,9,16,63,11,33,37.0,15,9,72,62,4,66
600000,1,1,70.0,63.0,57.0,69.0,47.0,62.0,9,16,63,11,33,37.0,15,9,70,62,4,63
600000,1,1,70.0,63.0,57.0,69.0,47.0,62.0,9,16,63,11,33,37.0,15,9,70,62,4,67
600000,1,1,70.0,63.0,57.0,69.0,47.0,62.0,9,16,63,11,33,37.0,15,9,70,62,4,66
220000,1,1,63.0,60.0,61.0,56.0,19.0,55.0,11,8,51,6,18,33.0,15,10,63,55,4,59
220000,1,1,63.0,60.0,61.0,56.0,19.0,55.0,11,8,51,6,18,33.0,15,10,63,55,4,61
300000,1,1,64.0,62.0,61.0,61.0,19.0,58.0,11,8,51,6,18,33.0,15,10,64,58,4,59
300000,1,1,64.0,62.0,61.0,61.0,19.0,58.0,11,8,51,6,18,33.0,15,10,64,58,4,61
60000,1,1,53.0,54.0,54.0,58.0,26.0,44.0,13,5,32,7,14,39.0,12,10,53,44,4,51
600000,1,1,64.0,63.0,64.0,63.0,26.0,65.0,12,15,61,17,15,58.0,23,13,64,65,4,64
600000,1,1,64.0,63.0,64.0,63.0,26.0,65.0,12,15,61,17,15,58.0,23,13,64,65,4,64
625000,1,1,65.0,61.0,63.0,64.0,26.0,64.0,12,15,60,17,15,58.0,23,13,65,64,4,64
625000,1,1,65.0,61.0,63.0,64.0,26.0,64.0,12,15,60,17,15,58.0,23,13,65,64,4,64
70000,1,1,46.0,48.0,53.0,52.0,18.0,53.0,13,11,48,6,11,31.0,7,10,46,53,4,51
70000,1,1,46.0,48.0,53.0,52.0,18.0,53.0,13,11,48,6,11,31.0,7,10,46,53,4,51
70000,1,1,46.0,48.0,53.0,52.0,18.0,53.0,13,11,48,6,11,31.0,7,10,46,53,4,51
60000,1,1,47.0,48.0,53.0,52.0,18.0,52.0,13,11,48,6,11,31.0,15,10,47,52,4,51
60000,1,1,47.0,48.0,53.0,52.0,18.0,52.0,13,11,48,6,11,31.0,15,10,47,52,4,51
60000,1,1,47.0,48.0,53.0,52.0,18.0,52.0,13,11,48,6,11,31.0,15,10,47,52,4,51
70000,1,1,47.0,48.0,53.0,52.0,18.0,52.0,13,11,48,6,11,31.0,15,10,47,52,4,51
70000,1,1,47.0,48.0,53.0,52.0,18.0,52.0,13,11,48,6,11,31.0,15,10,47,52,4,51
70000,1,1,47.0,48.0,53.0,52.0,18.0,52.0,13,11,48,6,11,31.0,15,10,47,52,4,51
170000,1,1,61.0,66.0,43.0,61.0,24.0,64.0,14,12,56,16,13,17.0,22,15,61,64,4,62
170000,1,1,61.0,66.0,43.0,61.0,24.0,64.0,14,12,56,16,13,17.0,22,15,61,64,4,62
130000,1,1,61.0,66.0,44.0,62.0,24.0,64.0,14,12,56,16,13,17.0,19,15,61,64,4,62
130000,1,1,61.0,66.0,44.0,62.0,24.0,64.0,14,12,56,16,13,17.0,19,15,61,64,4,62
150000,1,1,59.0,59.0,55.0,52.0,22.0,52.0,15,8,49,8,18,35.0,8,12,59,52,4,56
150000,1,1,59.0,59.0,55.0,52.0,22.0,52.0,15,8,49,8,18,35.0,8,12,59,52,4,56
160000,1,1,59.0,59.0,55.0,52.0,22.0,52.0,15,8,49,8,18,35.0,8,12,59,52,4,56
160000,1,1,59.0,59.0,55.0,52.0,22.0,52.0,15,8,49,8,18,35.0,8,12,59,52,4,56
210000,1,1,58.0,58.0,59.0,57.0,26.0,55.0,10,14,56,8,16,25.0,9,10,58,55,4,58
210000,1,1,58.0,58.0,59.0,57.0,26.0,55.0,10,14,56,8,16,25.0,9,10,58,55,4,58
210000,1,1,58.0,58.0,59.0,57.0,26.0,55.0,10,14,56,8,16,25.0,9,10,58,55,4,58
130000,1,1,58.0,58.0,59.0,57.0,26.0,55.0,10,14,56,8,16,25.0,5,10,58,55,4,58
130000,1,1,58.0,58.0,59.0,57.0,26.0,55.0,10,14,56,8,16,25.0,5,10,58,55,4,58
130000,1,1,58.0,58.0,59.0,57.0,26.0,55.0,10,14,56,8,16,25.0,5,10,58,55,4,58
140000,1,1,58.0,58.0,59.0,57.0,26.0,55.0,10,14,56,8,16,25.0,5,10,58,55,4,58
140000,1,1,58.0,58.0,59.0,57.0,26.0,55.0,10,14,56,8,16,25.0,5,10,58,55,4,58
140000,1,1,58.0,58.0,59.0,57.0,26.0,55.0,10,14,56,8,16,25.0,5,10,58,55,4,58
50000,1,1,49.0,51.0,48.0,50.0,22.0,47.0,13,11,39,6,11,29.0,7,11,49,47,4,49
750000,1,1,67.0,58.0,59.0,69.0,15.0,66.0,10,12,69,7,13,65.0,9,12,67,66,4,66
750000,1,1,67.0,58.0,59.0,69.0,15.0,66.0,10,12,69,7,13,65.0,9,12,67,66,4,65
750000,1,1,67.0,58.0,59.0,69.0,15.0,66.0,10,12,69,7,13,65.0,9,12,67,66,4,69
625000,1,1,68.0,57.0,54.0,69.0,15.0,65.0,10,12,67,7,13,65.0,11,12,69,66,4,66
625000,1,1,68.0,57.0,54.0,69.0,15.0,65.0,10,12,67,7,13,65.0,11,12,69,66,4,65
625000,1,1,68.0,57.0,54.0,69.0,15.0,65.0,10,12,67,7,13,65.0,11,12,69,66,4,69
1100000,1,1,70.0,66.0,42.0,72.0,15.0,71.0,10,12,70,7,13,65.0,11,12,70,71,4,66
1100000,1,1,70.0,66.0,42.0,72.0,15.0,71.0,10,12,70,7,13,65.0,11,12,70,71,4,65
1100000,1,1,70.0,66.0,42.0,72.0,15.0,71.0,10,12,70,7,13,65.0,11,12,70,71,4,69
50000,1,1,60.0,55.0,52.0,47.0,31.0,47.0,8,7,42,6,14,44.0,7,11,60,47,4,52
575000,1,1,69.0,64.0,52.0,67.0,30.0,65.0,8,7,64,6,11,38.0,6,8,69,65,4,66
150000,1,1,64.0,60.0,60.0,61.0,30.0,49.0,10,7,49,7,12,36.0,8,9,64,49,4,59
170000,1,1,58.0,56.0,54.0,60.0,32.0,54.0,14,11,55,11,22,35.0,10,12,58,54,4,58
170000,1,1,58.0,56.0,54.0,60.0,32.0,54.0,14,11,55,11,22,35.0,10,12,58,54,4,64
170000,1,1,58.0,56.0,54.0,60.0,32.0,54.0,14,11,55,11,22,35.0,10,12,58,54,4,64
600000,1,1,67.0,59.0,61.0,68.0,32.0,61.0,14,11,59,11,22,35.0,12,12,68,61,4,58
600000,1,1,67.0,59.0,61.0,68.0,32.0,61.0,14,11,59,11,22,35.0,12,12,68,61,4,64
600000,1,1,67.0,59.0,61.0,68.0,32.0,61.0,14,11,59,11,22,35.0,12,12,68,61,4,64
625000,1,1,67.0,59.0,61.0,68.0,32.0,61.0,14,11,54,11,22,35.0,12,12,67,61,4,58
625000,1,1,67.0,59.0,61.0,68.0,32.0,61.0,14,11,54,11,22,35.0,12,12,67,61,4,64
625000,1,1,67.0,59.0,61.0,68.0,32.0,61.0,14,11,54,11,22,35.0,12,12,67,61,4,64
230000,1,1,62.0,58.0,60.0,62.0,20.0,58.0,12,6,41,7,18,36.0,6,11,62,58,4,59
800000,1,1,63.0,63.0,64.0,65.0,24.0,63.0,11,14,60,7,17,50.0,5,13,63,63,4,64
525000,1,1,64.0,66.0,64.0,66.0,22.0,63.0,11,9,61,5,14,28.0,8,14,64,63,4,65
70000,1,1,54.0,52.0,50.0,52.0,39.0,50.0,10,8,43,6,16,32.0,9,14,54,50,4,52
280000,1,1,60.0,58.0,61.0,62.0,29.0,61.0,14,13,58,7,11,28.0,5,12,60,61,4,61
50000,1,1,60.0,52.0,45.0,55.0,19.0,44.0,14,12,38,8,13,31.0,8,14,60,44,4,52
50000,1,1,60.0,52.0,45.0,55.0,19.0,44.0,14,12,38,8,13,31.0,8,14,60,44,4,52
60000,1,1,60.0,52.0,45.0,55.0,19.0,44.0,14,12,38,8,13,31.0,15,14,60,44,4,52
60000,1,1,60.0,52.0,45.0,55.0,19.0,44.0,14,12,38,8,13,31.0,15,14,60,44,4,52
30000,1,1,59.0,45.0,47.0,54.0,26.0,42.0,10,12,44,7,14,36.0,8,14,59,42,4,50
160000,1,1,62.0,55.0,58.0,55.0,35.0,58.0,14,9,57,4,10,37.0,8,12,62,61,4,58
160000,1,1,62.0,55.0,58.0,55.0,35.0,58.0,14,9,57,4,10,37.0,8,12,62,61,4,59
170000,1,1,61.0,56.0,59.0,59.0,35.0,58.0,14,9,50,4,10,37.0,8,12,61,58,4,58
170000,1,1,61.0,56.0,59.0,59.0,35.0,58.0,14,9,50,4,10,37.0,8,12,61,58,4,59
130000,1,1,57.0,59.0,55.0,64.0,24.0,53.0,11,12,48,5,19,38.0,5,10,57,53,4,58
130000,1,1,57.0,59.0,55.0,64.0,24.0,53.0,11,12,48,5,19,38.0,5,10,57,53,4,59
130000,1,1,57.0,59.0,55.0,64.0,24.0,53.0,11,12,48,5,19,38.0,5,10,57,53,4,60
150000,1,1,57.0,59.0,55.0,64.0,24.0,54.0,11,12,54,5,19,38.0,10,10,57,54,4,58
150000,1,1,57.0,59.0,55.0,64.0,24.0,54.0,11,12,54,5,19,38.0,10,10,57,54,4,59
150000,1,1,57.0,59.0,55.0,64.0,24.0,54.0,11,12,54,5,19,38.0,10,10,57,54,4,60
210000,1,1,61.0,59.0,58.0,64.0,24.0,54.0,11,12,54,5,19,38.0,10,10,61,54,4,58
210000,1,1,61.0,59.0,58.0,64.0,24.0,54.0,11,12,54,5,19,38.0,10,10,61,54,4,59
210000,1,1,61.0,59.0,58.0,64.0,24.0,54.0,11,12,54,5,19,38.0,10,10,61,54,4,60
250000,1,1,63.0,59.0,58.0,59.0,24.0,62.0,11,14,55,8,17,28.0,6,10,63,62,4,61
250000,1,1,63.0,59.0,58.0,59.0,24.0,62.0,11,14,55,8,17,28.0,6,10,63,62,4,61
250000,1,1,63.0,59.0,58.0,59.0,24.0,62.0,11,14,55,8,17,28.0,6,10,63,62,4,61
240000,1,1,63.0,59.0,56.0,59.0,24.0,61.0,11,14,55,8,17,41.0,19,10,63,61,4,61
240000,1,1,63.0,59.0,56.0,59.0,24.0,61.0,11,14,55,8,17,41.0,19,10,63,61,4,61
240000,1,1,63.0,59.0,56.0,59.0,24.0,61.0,11,14,55,8,17,41.0,19,10,63,61,4,61
240000,1,1,63.0,59.0,56.0,59.0,24.0,61.0,11,14,55,8,17,41.0,19,10,63,61,4,61
240000,1,1,63.0,59.0,56.0,59.0,24.0,61.0,11,14,55,8,17,41.0,19,10,63,61,4,61
240000,1,1,63.0,59.0,56.0,59.0,24.0,61.0,11,14,55,8,17,41.0,19,10,63,61,4,61
190000,1,1,60.0,59.0,62.0,57.0,22.0,59.0,15,15,52,18,18,32.0,11,11,60,59,4,59
90000,1,1,54.0,53.0,55.0,50.0,25.0,49.0,10,14,45,6,11,39.0,10,10,54,49,4,52
375000,1,1,60.0,56.0,54.0,61.0,26.0,58.0,14,14,59,6,16,41.0,11,14,60,58,4,60
70000,1,1,52.0,54.0,55.0,51.0,26.0,50.0,14,10,35,6,22,35.0,7,12,52,50,4,51
70000,1,1,52.0,54.0,55.0,51.0,26.0,50.0,14,10,35,6,22,35.0,7,12,52,50,4,52
70000,1,1,52.0,54.0,55.0,51.0,26.0,50.0,14,10,35,6,22,35.0,7,12,52,50,4,57
80000,1,1,52.0,54.0,57.0,53.0,26.0,53.0,14,10,35,6,22,35.0,7,12,52,53,4,51
80000,1,1,52.0,54.0,57.0,53.0,26.0,53.0,14,10,35,6,22,35.0,7,12,52,53,4,52
80000,1,1,52.0,54.0,57.0,53.0,26.0,53.0,14,10,35,6,22,35.0,7,12,52,53,4,57
190000,1,1,56.0,58.0,59.0,58.0,26.0,57.0,14,10,46,6,22,35.0,7,12,56,57,4,51
190000,1,1,56.0,58.0,59.0,58.0,26.0,57.0,14,10,46,6,22,35.0,7,12,56,57,4,52
190000,1,1,56.0,58.0,59.0,58.0,26.0,57.0,14,10,46,6,22,35.0,7,12,56,57,4,57
80000,1,1,55.0,50.0,54.0,55.0,27.0,52.0,10,10,49,9,16,27.0,8,11,55,52,4,54
425000,1,1,60.0,63.0,61.0,65.0,29.0,62.0,14,5,50,7,13,47.0,20,13,60,62,4,62
260000,1,1,64.0,59.0,58.0,61.0,24.0,57.0,11,10,44,4,19,23.0,7,13,64,57,4,59
260000,1,1,64.0,59.0,58.0,61.0,24.0,57.0,11,10,44,4,19,23.0,7,13,64,57,4,56
260000,1,1,64.0,59.0,58.0,61.0,24.0,57.0,11,10,44,4,19,23.0,7,13,64,57,4,59
140000,1,1,62.0,53.0,51.0,63.0,24.0,46.0,11,10,46,4,19,23.0,9,13,62,46,4,59
140000,1,1,62.0,53.0,51.0,63.0,24.0,46.0,11,10,46,4,19,23.0,9,13,62,46,4,56
140000,1,1,62.0,53.0,51.0,63.0,24.0,46.0,11,10,46,4,19,23.0,9,13,62,46,4,59
220000,1,1,65.0,57.0,58.0,63.0,24.0,53.0,11,10,46,4,19,23.0,9,13,65,53,4,59
220000,1,1,65.0,57.0,58.0,63.0,24.0,53.0,11,10,46,4,19,23.0,9,13,65,53,4,56
220000,1,1,65.0,57.0,58.0,63.0,24.0,53.0,11,10,46,4,19,23.0,9,13,65,53,4,59
210000,1,1,61.0,59.0,53.0,63.0,38.0,58.0,14,10,46,8,17,29.0,9,14,61,58,4,59
60000,1,1,51.0,59.0,58.0,51.0,19.0,49.0,11,6,48,5,17,33.0,9,14,51,49,4,53
1600000,1,1,66.0,70.0,71.0,67.0,28.0,69.0,13,10,62,10,11,48.0,11,13,66,69,4,68
50000,1,1,55.0,48.0,53.0,51.0,23.0,45.0,12,14,52,5,19,37.0,8,12,55,45,4,51
100000,1,1,52.0,48.0,52.0,51.0,27.0,54.0,13,10,45,5,14,35.0,7,14,52,54,4,52
100000,1,1,52.0,48.0,52.0,51.0,27.0,54.0,13,10,45,5,14,35.0,7,14,52,54,4,56
170000,1,1,57.0,54.0,53.0,56.0,30.0,56.0,13,12,48,5,14,38.0,15,14,57,56,4,52
170000,1,1,57.0,54.0,53.0,56.0,30.0,56.0,13,12,48,5,14,38.0,15,14,57,56,4,56
190000,1,1,61.0,58.0,43.0,59.0,27.0,63.0,11,11,57,8,18,53.0,9,14,61,63,4,60
70000,1,1,58.0,44.0,50.0,52.0,34.0,55.0,14,9,48,5,18,27.0,5,10,58,55,4,53
50000,1,1,50.0,47.0,46.0,51.0,24.0,47.0,11,14,52,7,17,29.0,7,10,50,47,4,50
230000,1,1,61.0,52.0,60.0,60.0,32.0,58.0,29,11,58,15,28,33.0,11,18,61,58,4,59
90000,1,1,55.0,53.0,56.0,59.0,33.0,48.0,12,10,29,4,15,25.0,9,14,55,48,4,52
80000,1,1,55.0,55.0,50.0,52.0,27.0,50.0,10,9,43,8,19,20.0,9,13,55,50,4,53
50000,1,1,50.0,47.0,55.0,54.0,18.0,43.0,10,12,38,5,15,32.0,7,12,50,43,4,49
675000,1,1,68.0,64.0,68.0,66.0,23.0,67.0,12,12,67,10,19,30.0,10,12,68,67,4,67
675000,1,1,68.0,64.0,68.0,66.0,23.0,67.0,12,12,67,10,19,30.0,10,12,68,67,4,70
1500000,1,1,70.0,65.0,68.0,71.0,23.0,73.0,12,12,67,10,19,30.0,30,12,70,73,4,67
1500000,1,1,70.0,65.0,68.0,71.0,23.0,73.0,12,12,67,10,19,30.0,30,12,70,73,4,70
1100000,1,1,71.0,65.0,63.0,69.0,34.0,67.0,14,12,69,12,20,35.0,10,12,71,67,4,69
1100000,1,1,71.0,65.0,63.0,69.0,34.0,67.0,14,12,69,12,20,35.0,10,12,71,67,4,72
1100000,1,1,71.0,65.0,63.0,69.0,34.0,67.0,14,12,69,12,20,35.0,10,12,71,67,4,75
2800000,1,1,72.0,67.0,66.0,75.0,34.0,70.0,14,12,69,12,20,56.0,17,12,72,70,4,69
2800000,1,1,72.0,67.0,66.0,75.0,34.0,70.0,14,12,69,12,20,56.0,17,12,72,70,4,72
2800000,1,1,72.0,67.0,66.0,75.0,34.0,70.0,14,12,69,12,20,56.0,17,12,72,70,4,75
6000000,1,1,71.0,75.0,74.0,75.0,34.0,77.0,14,12,71,12,20,60.0,17,12,71,77,4,69
6000000,1,1,71.0,75.0,74.0,75.0,34.0,77.0,14,12,71,12,20,60.0,17,12,71,77,4,72
6000000,1,1,71.0,75.0,74.0,75.0,34.0,77.0,14,12,71,12,20,60.0,17,12,71,77,4,75
210000,1,1,58.0,61.0,58.0,59.0,20.0,61.0,13,9,57,5,18,40.0,15,13,58,61,4,60
210000,1,1,58.0,61.0,58.0,59.0,20.0,61.0,13,9,57,5,18,40.0,15,13,58,61,4,60
220000,1,1,58.0,61.0,58.0,59.0,20.0,61.0,13,9,57,5,18,40.0,15,13,58,61,4,60
220000,1,1,58.0,61.0,58.0,59.0,20.0,61.0,13,9,57,5,18,40.0,15,13,58,61,4,60
475000,1,1,60.0,64.0,57.0,69.0,24.0,66.0,11,10,55,7,15,22.0,6,13,60,66,4,64
160000,1,1,56.0,62.0,56.0,53.0,24.0,49.0,14,9,45,8,12,27.0,7,12,56,49,4,55
100000,1,1,59.0,57.0,56.0,54.0,28.0,40.0,14,11,48,5,13,26.0,5,14,59,40,4,53
80000,1,1,59.0,65.0,63.0,58.0,24.0,59.0,11,7,34,6,11,30.0,7,12,59,59,4,59
260000,1,1,64.0,61.0,62.0,60.0,22.0,63.0,13,14,60,7,17,26.0,7,12,64,63,4,63
160000,1,1,52.0,55.0,55.0,57.0,42.0,55.0,15,14,59,12,23,38.0,13,12,52,55,4,56
875000,1,1,69.0,59.0,62.0,70.0,34.0,63.0,11,10,68,8,16,27.0,9,11,69,63,4,66
875000,1,1,69.0,59.0,62.0,70.0,34.0,63.0,11,10,68,8,16,27.0,9,11,69,63,4,66
875000,1,1,69.0,59.0,62.0,70.0,34.0,63.0,11,10,68,8,16,27.0,9,11,69,63,4,69
875000,1,1,69.0,59.0,62.0,70.0,34.0,63.0,11,10,68,8,16,58.0,13,11,69,63,4,66
875000,1,1,69.0,59.0,62.0,70.0,34.0,63.0,11,10,68,8,16,58.0,13,11,69,63,4,66
875000,1,1,69.0,59.0,62.0,70.0,34.0,63.0,11,10,68,8,16,58.0,13,11,69,63,4,69
1400000,1,1,70.0,66.0,67.0,72.0,34.0,66.0,11,10,68,8,16,58.0,13,11,70,66,4,66
1400000,1,1,70.0,66.0,67.0,72.0,34.0,66.0,11,10,68,8,16,58.0,13,11,70,66,4,66
1400000,1,1,70.0,66.0,67.0,72.0,34.0,66.0,11,10,68,8,16,58.0,13,11,70,66,4,69
130000,1,1,60.0,54.0,57.0,59.0,40.0,53.0,12,10,52,6,17,44.0,17,14,60,53,4,57
130000,1,1,60.0,54.0,57.0,59.0,40.0,53.0,12,10,52,6,17,44.0,17,14,60,53,4,60
240000,1,1,63.0,55.0,60.0,63.0,40.0,56.0,7,10,54,6,8,44.0,8,9,63,56,4,57
240000,1,1,63.0,55.0,60.0,63.0,40.0,56.0,7,10,54,6,8,44.0,8,9,63,56,4,60
650000,1,1,64.0,63.0,60.0,63.0,23.0,66.0,11,12,48,7,16,32.0,5,13,64,66,4,63
650000,1,1,64.0,63.0,60.0,63.0,23.0,66.0,11,12,48,7,16,32.0,5,13,64,66,4,63
650000,1,1,64.0,63.0,60.0,63.0,23.0,66.0,11,12,48,7,16,32.0,5,13,64,66,4,63
675000,1,1,64.0,63.0,60.0,63.0,28.0,66.0,11,12,48,7,16,32.0,12,13,64,66,4,63
675000,1,1,64.0,63.0,60.0,63.0,28.0,66.0,11,12,48,7,16,32.0,12,13,64,66,4,63
675000,1,1,64.0,63.0,60.0,63.0,28.0,66.0,11,12,48,7,16,32.0,12,13,64,66,4,63
450000,1,1,64.0,63.0,60.0,63.0,28.0,66.0,11,12,48,7,16,32.0,12,13,64,66,4,63
450000,1,1,64.0,63.0,60.0,63.0,28.0,66.0,11,12,48,7,16,32.0,12,13,64,66,4,63
450000,1,1,64.0,63.0,60.0,63.0,28.0,66.0,11,12,48,7,16,32.0,12,13,64,66,4,63
140000,1,1,59.0,64.0,63.0,60.0,32.0,58.0,7,30,54,10,45,45.0,11,12,59,58,4,61
110000,1,1,56.0,61.0,52.0,52.0,37.0,53.0,22,8,55,6,31,49.0,10,18,56,53,4,56
110000,1,1,57.0,53.0,51.0,60.0,40.0,52.0,12,13,55,8,14,25.0,15,11,57,52,4,56
40000,1,1,53.0,51.0,55.0,51.0,23.0,49.0,13,10,34,5,11,31.0,8,12,53,49,4,50
240000,1,1,65.0,63.0,58.0,57.0,25.0,55.0,23,11,54,12,25,29.0,11,16,65,55,4,60
375000,1,1,63.0,62.0,65.0,63.0,19.0,60.0,11,7,61,4,16,34.0,9,11,63,60,4,63
375000,1,1,63.0,62.0,65.0,63.0,19.0,60.0,11,7,61,4,16,34.0,9,11,63,60,4,63
375000,1,1,63.0,62.0,65.0,63.0,19.0,60.0,11,7,61,4,16,43.0,20,11,63,60,4,63
375000,1,1,63.0,62.0,65.0,63.0,19.0,60.0,11,7,61,4,16,43.0,20,11,63,60,4,63
110000,1,1,57.0,58.0,48.0,55.0,23.0,47.0,10,5,48,6,19,31.0,22,11,57,47,4,54
110000,1,1,57.0,58.0,48.0,55.0,23.0,47.0,10,5,48,6,19,31.0,22,11,57,47,4,54
120000,1,1,57.0,58.0,48.0,55.0,23.0,47.0,10,5,48,6,19,31.0,22,11,57,47,4,54
120000,1,1,57.0,58.0,48.0,55.0,23.0,47.0,10,5,48,6,19,31.0,22,11,57,47,4,54
425000,1,1,65.0,61.0,63.0,67.0,19.0,56.0,8,4,49,2,12,31.0,7,12,65,56,4,62
425000,1,1,65.0,61.0,63.0,67.0,19.0,56.0,8,4,49,2,12,31.0,7,12,65,56,4,63
425000,1,1,65.0,61.0,63.0,67.0,19.0,56.0,8,4,49,2,12,31.0,7,12,65,56,4,67
425000,1,1,65.0,62.0,63.0,68.0,19.0,60.0,8,4,55,2,12,31.0,10,12,65,60,4,62
425000,1,1,65.0,62.0,63.0,68.0,19.0,60.0,8,4,55,2,12,31.0,10,12,65,60,4,63
425000,1,1,65.0,62.0,63.0,68.0,19.0,60.0,8,4,55,2,12,31.0,10,12,65,60,4,67
825000,1,1,68.0,66.0,63.0,73.0,19.0,66.0,8,4,52,2,12,31.0,10,12,68,66,4,62
825000,1,1,68.0,66.0,63.0,73.0,19.0,66.0,8,4,52,2,12,31.0,10,12,68,66,4,63
825000,1,1,68.0,66.0,63.0,73.0,19.0,66.0,8,4,52,2,12,31.0,10,12,68,66,4,67
210000,1,1,56.0,57.0,58.0,62.0,19.0,58.0,7,6,43,4,5,24.0,6,12,56,58,4,58
210000,1,1,56.0,57.0,58.0,62.0,19.0,58.0,7,6,43,4,5,24.0,6,12,56,58,4,58
230000,1,1,58.0,58.0,58.0,63.0,19.0,58.0,7,6,43,4,5,24.0,8,12,58,58,4,58
230000,1,1,58.0,58.0,58.0,63.0,19.0,58.0,7,6,43,4,5,24.0,8,12,58,58,4,58
160000,1,1,62.0,58.0,53.0,57.0,34.0,52.0,10,12,49,5,15,37.0,8,14,62,52,4,57
160000,1,1,62.0,58.0,53.0,57.0,34.0,52.0,10,12,49,5,15,37.0,8,14,62,52,4,57
140000,1,1,62.0,58.0,53.0,57.0,34.0,52.0,10,12,49,5,15,37.0,11,14,62,52,4,57
140000,1,1,62.0,58.0,53.0,57.0,34.0,52.0,10,12,49,5,15,37.0,11,14,62,52,4,57
50000,1,1,50.0,51.0,50.0,52.0,30.0,50.0,12,8,36,7,14,30.0,5,10,50,50,4,50
120000,1,1,52.0,57.0,59.0,62.0,26.0,56.0,10,12,42,8,16,37.0,13,11,52,56,4,56
120000,1,1,52.0,57.0,59.0,62.0,26.0,56.0,10,12,42,8,16,37.0,13,11,52,56,4,59
190000,1,1,61.0,57.0,60.0,62.0,26.0,58.0,10,12,45,8,16,37.0,10,11,61,58,4,56
190000,1,1,61.0,57.0,60.0,62.0,26.0,58.0,10,12,45,8,16,37.0,10,11,61,58,4,59
150000,1,1,57.0,59.0,51.0,62.0,17.0,48.0,11,6,44,7,10,34.0,8,13,57,48,4,56
375000,1,1,62.0,60.0,61.0,63.0,24.0,60.0,13,9,55,8,18,31.0,8,14,62,60,4,62
110000,1,1,59.0,55.0,49.0,59.0,42.0,49.0,11,9,41,11,22,29.0,9,8,59,49,4,55
110000,1,1,59.0,55.0,49.0,59.0,42.0,49.0,11,9,41,11,22,29.0,9,8,59,49,4,59
210000,1,1,61.0,58.0,54.0,64.0,42.0,54.0,11,13,47,11,22,29.0,21,8,61,54,4,55
210000,1,1,61.0,58.0,54.0,64.0,42.0,54.0,11,13,47,11,22,29.0,21,8,61,54,4,59
90000,1,1,58.0,55.0,53.0,55.0,18.0,49.0,10,11,41,6,10,31.0,9,10,58,49,4,54
90000,1,1,58.0,55.0,53.0,55.0,18.0,49.0,10,11,41,6,10,31.0,9,10,58,49,4,60
90000,1,1,58.0,55.0,53.0,55.0,18.0,49.0,10,11,41,6,10,31.0,9,10,58,49,4,60
260000,1,1,65.0,62.0,58.0,62.0,18.0,59.0,10,11,41,6,10,55.0,14,10,65,59,4,54
260000,1,1,65.0,62.0,58.0,62.0,18.0,59.0,10,11,41,6,10,55.0,14,10,65,59,4,60
260000,1,1,65.0,62.0,58.0,62.0,18.0,59.0,10,11,41,6,10,55.0,14,10,65,59,4,60
200000,1,1,65.0,62.0,58.0,62.0,18.0,59.0,10,11,41,6,10,55.0,14,10,65,59,4,54
200000,1,1,65.0,62.0,58.0,62.0,18.0,59.0,10,11,41,6,10,55.0,14,10,65,59,4,60
200000,1,1,65.0,62.0,58.0,62.0,18.0,59.0,10,11,41,6,10,55.0,14,10,65,59,4,60
300000,1,1,62.0,60.0,56.0,64.0,24.0,57.0,14,9,56,7,16,23.0,9,12,62,57,4,61
80000,1,1,57.0,50.0,53.0,57.0,27.0,45.0,9,8,45,7,18,27.0,6,15,57,45,4,52
80000,1,1,55.0,56.0,58.0,59.0,23.0,58.0,11,14,53,6,12,36.0,7,11,55,58,4,58
80000,1,1,55.0,56.0,58.0,59.0,23.0,58.0,11,14,53,6,12,36.0,7,11,55,58,4,63
220000,1,1,63.0,61.0,60.0,63.0,23.0,60.0,11,14,62,6,12,36.0,20,11,63,60,4,58
220000,1,1,63.0,61.0,60.0,63.0,23.0,60.0,11,14,62,6,12,36.0,20,11,63,60,4,63
240000,1,1,61.0,56.0,46.0,61.0,38.0,64.0,12,27,57,7,14,34.0,8,24,61,64,4,60
240000,1,1,61.0,56.0,46.0,61.0,38.0,64.0,12,27,57,7,14,34.0,8,24,61,64,4,60
250000,1,1,61.0,56.0,46.0,61.0,38.0,64.0,12,27,57,7,14,34.0,23,24,61,64,4,60
250000,1,1,61.0,56.0,46.0,61.0,38.0,64.0,12,27,57,7,14,34.0,23,24,61,64,4,60
400000,1,1,61.0,61.0,63.0,65.0,25.0,64.0,14,8,61,4,10,25.0,6,12,61,64,4,64
140000,1,1,58.0,61.0,57.0,52.0,17.0,53.0,12,11,57,11,11,18.0,11,14,58,53,4,57
140000,1,1,58.0,61.0,57.0,52.0,17.0,53.0,12,11,57,11,11,18.0,11,14,58,53,4,58
140000,1,1,58.0,61.0,57.0,52.0,17.0,53.0,12,11,57,11,11,18.0,11,14,58,53,4,58
120000,1,1,58.0,61.0,57.0,54.0,17.0,53.0,12,11,57,11,11,18.0,8,14,58,53,4,57
